web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
26.07.2002,BUA,"Bundes-Personalvertretungsgesetz, Änderung",1261 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01261/index.shtml,XXI,XXI_1261dB
26.07.2002,BUA,"Landarbeitsgesetz, Änderung",1198 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01198/index.shtml,XXI,XXI_1198dB
26.07.2002,RV,"Notarversicherungsgesetz, Änderung (11. Novelle zum NVG)",1187 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01187/index.shtml,XXI,XXI_1187dB
26.07.2002,RV,"Beamten-Kranken- und Unfallversicherungsgesetz, Änderung (30. Novelle zum B-KUVG)",1186 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01186/index.shtml,XXI,XXI_1186dB
26.07.2002,RV,"Bauern-Sozialversicherungsgesetz, Änderung (26. Novelle zum BSVG)",1185 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01185/index.shtml,XXI,XXI_1185dB
26.07.2002,RV,"Gewerbliches Sozialversicherungsgesetz, Änderung (27. Novelle zum GSVG)",1184 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01184/index.shtml,XXI,XXI_1184dB
26.07.2002,RV,"Allgemeines Sozialversicherungsgesetz, Änderung (60. Novelle zum ASVG)",1183 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01183/index.shtml,XXI,XXI_1183dB
26.07.2002,RV,Deregulierungsgesetz - Öffentlicher Dienst 2002,1182 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01182/index.shtml,XXI,XXI_1182dB
26.07.2002,RV,"Rezeptpflichtgesetz, Änderung",1143 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01143/index.shtml,XXI,XXI_1143dB
26.07.2002,RV,"Medizinischer Masseur- und Heilmasseurgesetz; Regelung des medizinisch-technischen Fachdienstes und der Sanitätshilfsdienste, Ausbildungsvorbehaltsgesetz u.a., Änderung",1140 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01140/index.shtml,XXI,XXI_1140dB
25.07.2002,BUA,"Ökostromgesetz; Elektrizitätswirtschafts- und -organisationsgesetz, Energieförderungsgesetz, Änderung",1243 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01243/index.shtml,XXI,XXI_1243dB
25.07.2002,BUA,"Universitäts-Studiengesetz, Änderung",1225 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01225/index.shtml,XXI,XXI_1225dB
25.07.2002,BUA,"Erbschafts- und Schenkungssteuergesetz 1955, Änderung",1203 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01203/index.shtml,XXI,XXI_1203dB
25.07.2002,RV,Austria Wirtschaftsservice - Errichtungsgesetz,1181 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01181/index.shtml,XXI,XXI_1181dB
25.07.2002,RV,"Arbeitszeitgesetz, Krankenanstalten-Arbeitszeitgesetz u.a., Änderung; EU-Nachtarbeits-Anpassungsgesetz, Aufhebung",1180 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01180/index.shtml,XXI,XXI_1180dB
25.07.2002,RV,2. Abgabenänderungsgesetz 2002,1175 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01175/index.shtml,XXI,XXI_1175dB
25.07.2002,RV,"Fremdengesetz, Asylgesetz u.a., Änderung",1172 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01172/index.shtml,XXI,XXI_1172dB
25.07.2002,RV,"Rechtspraktikantengesetz, Änderung",1169 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01169/index.shtml,XXI,XXI_1169dB
25.07.2002,RV,Zusammenarbeit mit dem Internationalen Strafgerichtshof,1168 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXI/I/I_01168/index.shtml,XXI,XXI_1168dB
