web_date,type,desc_title,proposal_id,proposal_link,period,proposal_filename
09.06.2006,RV,Sachwalterrechts-Änderungsgesetz 2006 – SWRÄG 2006,1420 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01420/index.shtml,XXII,XXII_1420dB
09.06.2006,RV,"Versorgungssicherungsgesetz 1992, Änderung",1419 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01419/index.shtml,XXII,XXII_1419dB
09.06.2006,RV,Bundesgesetz über die Errichtung einer Bundesbeschaffung Gesellschaft mit beschränkter Haftung,1418 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01418/index.shtml,XXII,XXII_1418dB
09.06.2006,RV,Bundes-Behindertengleichstellungs-Begleitgesetz,1413 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01413/index.shtml,XXII,XXII_1413dB
09.06.2006,RV,Energie-Versorgungssicherheitsgesetz 2006,1411 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01411/index.shtml,XXII,XXII_1411dB
09.06.2006,RV,"Bundespensionsamtübertragungs-Gesetz; Ausschreibungsgesetz 1989, Bundeshaushaltsgesetz u.a., Änderung",1409 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01409/index.shtml,XXII,XXII_1409dB
09.06.2006,RV,Anlagenrechtsnovelle 2006,1367 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01367/index.shtml,XXII,XXII_1367dB
09.06.2006,RV,Ausländerbeschäftigungsgesetz (2. EU-Erweiterungs-Anpassungsgesetz),1365 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01365/index.shtml,XXII,XXII_1365dB
09.06.2006,RV,Katastrophenfondsgesetz 1996,1357 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01357/index.shtml,XXII,XXII_1357dB
09.06.2006,RV,Insolvenz-Entgeltsicherungsgesetz,1349 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01349/index.shtml,XXII,XXII_1349dB
09.06.2006,RV,Urheberrechtsgesetz-Novelle 2006 – UrhG-Nov 2006,1324 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01324/index.shtml,XXII,XXII_1324dB
09.06.2006,RV,Ökostromgesetz-Novelle 2006,655 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_00655/index.shtml,XXII,XXII_655dB
09.06.2006,A,"Wirtschaftskammergesetz, Änderung",830/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00830/index.shtml,XXII,XXII_830A
09.06.2006,A,KMU-Förderungsgesetz 2006 (KMU-FG 2006),829/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00829/index.shtml,XXII,XXII_829A
09.06.2006,A,"Zahnärztegesetz, Zahnärztekammergesetz, Änderung",821/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00821/index.shtml,XXII,XXII_821A
09.06.2006,A,"Notarversicherungsgesetz, Änderung (12. Novelle zum NVG 1972)",820/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00820/index.shtml,XXII,XXII_820A
24.05.2006,A,Ersatzzeitenanrechnung für Kindererziehung in der Pensionsversicherung für Pflegekinder,833/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00833/index.shtml,XXII,XXII_833A
24.05.2006,A,"Konsumentenschutzgesetz, Änderung",510/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00510/index.shtml,XXII,XXII_510A
24.05.2006,A,"Konsumentenschutzgesetz, Änderung",497/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00497/index.shtml,XXII,XXII_497A
24.05.2006,A,"Mietrechtsgesetz, Änderung",294/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00294/index.shtml,XXII,XXII_294A
19.05.2006,A,"Allgemeines bürgerliches Gesetzbuch, Änderung",715/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00715/index.shtml,XXII,XXII_715A
19.05.2006,A,"Zivilpakt (ZIP-G); Allgemeines bürgerliches Gesetzbuch, Mietrechtsgesetz u.a., Änderung",712/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00712/index.shtml,XXII,XXII_712A
19.05.2006,A,"Bundesgesetz über die Eingetragene Partnerschaft (EP-G) geschaffen sowie das Allgemeine Bürgerliche Gesetzbuch, das Personenstandsgesetz, das Ehegesetz, das Strafgesetzbuch, das Allgemeine Sozialversicherungsgesetz,",582/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00582/index.shtml,XXII,XXII_582A
16.05.2006,A,"Einkommensteuergesetz, Änderung",801/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00801/index.shtml,XXII,XXII_801A
16.05.2006,A,"Arbeitsverfassungsgesetz, Änderung",677/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00677/index.shtml,XXII,XXII_677A
16.05.2006,A,"Arbeitslosenversicherungsgesetz, Änderung",674/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00674/index.shtml,XXII,XXII_674A
11.05.2006,BUA,"Haftungsübernahme zur Zukunftssicherung der BAWAG P.S.K.; Bundesfinanzgesetz 2006, Nationalbankgesetz 1984, Änderung",1447 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01447/index.shtml,XXII,XXII_1447dB
11.05.2006,BUA,"Anti-Doping-Bundesgesetz, Änderung",1416 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01416/index.shtml,XXII,XXII_1416dB
11.05.2006,RV,Auslandsösterreicher-Fonds (AÖF-G),1363 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01363/index.shtml,XXII,XXII_1363dB
11.05.2006,RV,"""Diplomatische Akademie Wien'' (DAK-Gesetz 1996), Änderung",1298 d.B.,https://www.parlament.gv.at/PAKT/VHG/XXII/I/I_01298/index.shtml,XXII,XXII_1298dB
11.05.2006,A,"Privatfernsehgesetz, Änderung",799/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00799/index.shtml,XXII,XXII_799A
11.05.2006,A,Institute of Science and Technology - Austria,798/A,https://www.parlament.gv.at/PAKT/VHG/XXII/A/A_00798/index.shtml,XXII,XXII_798A
